DATE,vwretd,vwretx,ewretd,ewretx,sprtrn,spindx,totval
2015-07-22,-0.002361,-0.002446,-0.003044,-0.003141,-0.002388,2114.15,29484072200
2015-07-23,-0.005459,-0.005558,-0.006055,-0.006085,-0.005676,2102.15,29321005800
2015-07-24,-0.010036,-0.010039,-0.010382,-0.010392,-0.010703,2079.65,29013416900
2015-07-27,-0.007093,-0.007097,-0.009775,-0.00979,-0.005775,2067.64,28761268700
2015-07-28,0.012274,0.012266,0.007973,0.007956,0.012386,2093.25,29117020900
2015-07-29,0.007585,0.00742,0.006649,0.006538,0.007319,2108.57,29332983800
2015-07-30,0.000803,0.000691,-0.000559,-0.000662,0.000028,2108.63,29352477400
2015-07-31,-0.000768,-0.00079,0.002573,0.002534,-0.002272,2103.84,29366574100
2015-08-03,-0.00368,-0.003708,-0.006862,-0.006969,-0.002757,2098.04,29251711500
2015-08-04,-0.001718,-0.001796,-0.001,-0.001049,-0.00225,2093.32,29199211900
2015-08-05,0.002579,0.002244,-0.00044,-0.000567,0.003115,2099.84,29266755300
2015-08-06,-0.007854,-0.008075,-0.006121,-0.006225,-0.007753,2083.56,29032037800
2015-08-07,-0.003278,-0.003309,-0.004484,-0.004518,-0.002875,2077.57,28928691300
2015-08-10,0.013147,0.013127,0.012891,0.012849,0.012808,2104.18,29308801200
2015-08-11,-0.00927,-0.009407,-0.008296,-0.008394,-0.009557,2084.07,29033414900
2015-08-12,0.000706,0.000484,0.001231,0.000911,0.00095,2086.05,29048227900
2015-08-13,-0.002044,-0.002185,-0.00347,-0.003641,-0.001275,2083.39,28983524800
2015-08-14,0.003791,0.003765,0.002696,0.002641,0.003912,2091.54,29093412600
2015-08-17,0.005746,0.005609,0.003811,0.003738,0.005211,2102.44,29256203400
2015-08-18,-0.003506,-0.003646,-0.0057,-0.005782,-0.002626,2096.92,29139515600
2015-08-19,-0.008805,-0.008862,-0.007952,-0.00804,-0.008255,2079.61,28881184700
2015-08-20,-0.02166,-0.021677,-0.018722,-0.018842,-0.0211,2035.73,28254855200
2015-08-21,-0.028044,-0.028155,-0.015819,-0.015863,-0.031851,1970.89,27457631700
2015-08-24,-0.038609,-0.038637,-0.034964,-0.035165,-0.039414,1893.21,26394424600
2015-08-25,-0.01031,-0.010323,-0.000296,-0.00031,-0.013522,1867.61,26121803400
2015-08-26,0.033827,0.033754,0.015988,0.015937,0.039034,1940.51,27000869100
2015-08-27,0.024435,0.024331,0.023383,0.023292,0.024298,1987.66,27657276400
2015-08-28,0.002534,0.002426,0.009613,0.009529,0.000609,1988.87,27716643700
2015-08-31,-0.007269,-0.007353,0.001213,0.001186,-0.008392,1972.18,27495157600
2015-09-01,-0.028201,-0.028262,-0.020327,-0.02041,-0.029576,1913.85,26717867700
2015-09-02,0.016368,0.016224,0.008659,0.008575,0.018293,1948.86,27150739900
2015-09-03,0.001836,0.001792,0.002047,0.002016,0.001165,1951.13,27183945000
2015-09-04,-0.013768,-0.013831,-0.007372,-0.007395,-0.01533,1921.22,26806599700
2015-09-08,0.023715,0.023608,0.015955,0.015895,0.025083,1969.41,27439829900
2015-09-09,-0.012794,-0.012885,-0.007954,-0.008105,-0.013898,1942.04,27086257000
2015-09-10,0.004401,0.00433,0.002675,0.002606,0.005278,1952.29,27203927600
2015-09-11,0.003429,0.003139,0.000349,0.000044,0.004487,1961.05,27289396100
2015-09-14,-0.004225,-0.004288,-0.004762,-0.004846,-0.00409,1953.03,27172926300
2015-09-15,0.011433,0.011416,0.007199,0.007133,0.012831,1978.09,27483471000
2015-09-16,0.009531,0.009494,0.010277,0.010061,0.008705,1995.31,27744915500
2015-09-17,-0.000709,-0.000826,0.003941,0.003861,-0.002561,1990.2,27721468100
2015-09-18,-0.015338,-0.015484,-0.005295,-0.005469,-0.016164,1958.03,27294276700
2015-09-21,0.003342,0.003301,-0.002795,-0.002917,0.004566,1966.97,27383803400
2015-09-22,-0.013667,-0.013692,-0.013912,-0.01398,-0.012318,1942.74,27009196100
2015-09-23,-0.00349,-0.003576,-0.005809,-0.005947,-0.002049,1938.76,26912304700
2015-09-24,-0.00371,-0.003729,-0.002069,-0.002108,-0.003363,1932.24,26811848300
2015-09-25,-0.002118,-0.002237,-0.009673,-0.009776,-0.000466,1931.34,26747647600
2015-09-28,-0.02707,-0.027392,-0.025937,-0.026239,-0.025666,1881.77,26015771900
2015-09-29,-0.000918,-0.000973,-0.006676,-0.006729,0.001233,1884.09,25989953300
2015-09-30,0.019447,0.019397,0.014165,0.014115,0.019076,1920.03,26492673000
2015-10-01,0.001948,0.001863,-0.001708,-0.001854,0.001974,1923.82,26539169000
2015-10-02,0.015178,0.015062,0.016153,0.016131,0.014315,1951.36,26938600400
2015-10-05,0.018787,0.01875,0.021303,0.021286,0.01829,1987.05,27442923700
2015-10-06,-0.003114,-0.00314,0.00224,0.002217,-0.003588,1979.92,27356935200
2015-10-07,0.009827,0.009527,0.011846,0.011752,0.008036,1995.83,27618332600
2015-10-08,0.008538,0.008516,0.00925,0.009199,0.008818,2013.43,27850392600
2015-10-09,0.001439,0.001412,0.003569,0.003556,0.000725,2014.89,27873361100
2015-10-12,-0.000204,-0.000204,-0.002934,-0.002934,0.001276,2017.46,27867072300
2015-10-13,-0.007807,-0.007901,-0.00908,-0.009303,-0.006825,2003.69,27647234600
2015-10-14,-0.004301,-0.004351,-0.003051,-0.003111,-0.004716,1994.24,27526159400
2015-10-15,0.014726,0.01468,0.015934,0.015879,0.014853,2023.86,27932637800
2015-10-16,0.003424,0.003421,-0.000362,-0.000449,0.00457,2033.11,28027242800
2015-10-19,-0.000678,-0.00069,-0.002569,-0.002584,0.000271,2033.66,28009668100
2015-10-20,-0.001171,-0.001191,0.000583,0.000562,-0.001421,2030.77,27976442600
2015-10-21,-0.008033,-0.008135,-0.010894,-0.010995,-0.005825,2018.94,27760556000
2015-10-22,0.01394,0.013879,0.006549,0.006522,0.016628,2052.51,28146811700
2015-10-23,0.00951,0.009504,0.005944,0.005935,0.01103,2075.15,28414705700
2015-10-26,-0.002805,-0.002813,-0.005871,-0.005892,-0.001913,2071.18,28335076800
2015-10-27,-0.004499,-0.004508,-0.010869,-0.010883,-0.002554,2065.89,28206370000
2015-10-28,0.013671,0.013524,0.016541,0.016432,0.01184,2090.35,28579569700
2015-10-29,-0.002216,-0.002366,-0.005696,-0.005811,-0.00045,2089.41,28513337200
2015-10-30,-0.004009,-0.004024,-0.001225,-0.001271,-0.00481,2079.36,28385002800
2015-11-02,0.012459,0.012423,0.015202,0.015111,0.011874,2104.05,28729617500
2015-11-03,0.003092,0.003044,0.005961,0.005915,0.002728,2109.79,28818367500
2015-11-04,-0.003384,-0.003674,-0.002204,-0.002339,-0.003545,2102.31,28713502400
2015-11-05,-0.001396,-0.001562,-0.00321,-0.003335,-0.001132,2099.93,28668261000
2015-11-06,-0.00038,-0.000488,0.000609,0.000515,-0.000348,2099.2,28654844000
2015-11-09,-0.009602,-0.00977,-0.009097,-0.009181,-0.009823,2078.58,28375540200
2015-11-10,0.001287,0.001072,-0.002458,-0.002709,0.001511,2081.72,28406380000
2015-11-11,-0.00414,-0.00414,-0.006493,-0.006493,-0.003228,2075,28288156600
2015-11-12,-0.014531,-0.014735,-0.013507,-0.013716,-0.01399,2045.97,27872303300
2015-11-13,-0.009792,-0.009809,-0.005608,-0.005671,-0.011207,2023.04,27599566700
2015-11-16,0.013751,0.01362,0.006324,0.006235,0.014903,2053.19,27976008800
2015-11-17,-0.001361,-0.001521,-0.004297,-0.004379,-0.001339,2050.44,27932717000
2015-11-18,0.015289,0.015212,0.009544,0.009415,0.016162,2083.58,28341615600
2015-11-19,-0.00099,-0.001036,-0.000788,-0.000869,-0.001123,2081.24,28313442500
2015-11-20,0.003002,0.002887,0.002458,0.002416,0.00381,2089.17,28396482100
2015-11-23,-0.000666,-0.000708,0.00219,0.00214,-0.001235,2086.59,28375024500
2015-11-24,0.002345,0.002308,0.005628,0.005574,0.001222,2089.14,28441038900
2015-11-25,0.001178,0.001065,0.005042,0.004926,-0.000129,2088.87,28470432100
2015-11-27,0.00078,0.000595,0.002122,0.002012,0.000594,2090.11,28486904800
2015-11-30,-0.003862,-0.003969,-0.000271,-0.000322,-0.004641,2080.41,28361605100
2015-12-01,0.009513,0.009424,0.006205,0.006104,0.010681,2102.63,28629369300
2015-12-02,-0.010731,-0.010931,-0.009449,-0.00954,-0.010996,2079.51,28316145200
2015-12-03,-0.014323,-0.014352,-0.010775,-0.010796,-0.014374,2049.62,27911525900
2015-12-04,0.016465,0.016453,0.004067,0.004046,0.020526,2091.69,28362824300
2015-12-07,-0.009779,-0.009836,-0.016407,-0.016438,-0.00699,2077.07,28091197900
2015-12-08,-0.006119,-0.006199,-0.004604,-0.004663,-0.00649,2063.59,27906112400
2015-12-09,-0.006635,-0.006717,-0.004332,-0.004488,-0.007739,2047.62,27713107600
2015-12-10,0.002055,0.001956,0.002264,0.002145,0.002251,2052.23,27767554600
2015-12-11,-0.01985,-0.020042,-0.019468,-0.019723,-0.019423,2012.37,27231215000
2015-12-14,0.001583,0.00153,-0.009604,-0.009668,0.004756,2021.94,27248385000
2015-12-15,0.011328,0.011303,0.010134,0.010053,0.010619,2043.41,27553030600
2015-12-16,0.014901,0.014816,0.01338,0.013149,0.014515,2073.07,27961233600
2015-12-17,-0.014603,-0.01474,-0.008147,-0.008271,-0.015041,2041.89,27552596100
2015-12-18,-0.015053,-0.015172,-0.005031,-0.005367,-0.017797,2005.55,27133201700
2015-12-21,0.007171,0.006901,0.004596,0.00414,0.007778,2021.15,27318592400
2015-12-22,0.008836,0.008759,0.007968,0.00787,0.008817,2038.97,27557997700
2015-12-23,0.01369,0.013575,0.016398,0.01617,0.012418,2064.29,27932512700
2015-12-24,-0.000841,-0.00095,0.001732,0.00155,-0.001599,2060.99,27901954400
2015-12-28,-0.003322,-0.00334,-0.007468,-0.00758,-0.002179,2056.5,27791769100
2015-12-29,0.01003,0.009743,0.006099,0.005365,0.01063,2078.36,28062119000
2015-12-30,-0.007365,-0.007479,-0.006729,-0.006839,-0.007217,2063.36,27852033200
2015-12-31,-0.00819,-0.008216,-0.002016,-0.002056,-0.009412,2043.94,27668123000
2016-01-04,-0.014904,-0.015066,-0.012344,-0.012429,-0.015304,2012.66,27243206000
2016-01-05,0.001398,0.001395,0.000364,0.00034,0.002012,2016.71,27283279100
2016-01-06,-0.013816,-0.014085,-0.013462,-0.013512,-0.013115,1990.26,26899098500
2016-01-07,-0.023932,-0.023956,-0.024822,-0.02484,-0.0237,1943.09,26254337800
2016-01-08,-0.010947,-0.010952,-0.010277,-0.010299,-0.010838,1922.03,25964096300
2016-01-11,-0.001733,-0.001734,-0.011466,-0.011467,0.000853,1923.67,25918862600
2016-01-12,0.006085,0.006063,-0.002793,-0.002853,0.007803,1938.68,26079454200
2016-01-13,-0.025861,-0.025974,-0.025329,-0.025567,-0.024965,1890.28,25402239700
2016-01-14,0.015451,0.015421,0.011794,0.011727,0.016696,1921.84,25793226700
2016-01-15,-0.021693,-0.021729,-0.021014,-0.021048,-0.021599,1880.33,25201504800
2016-01-19,-0.002416,-0.002422,-0.011558,-0.011702,0.000532,1881.33,25139702000
2016-01-20,-0.010596,-0.010716,-0.006016,-0.006127,-0.011694,1859.33,24869256800
2016-01-21,0.00566,0.005636,0.009704,0.009686,0.005195,1868.99,25009113400
2016-01-22,0.022499,0.022466,0.024272,0.024259,0.020284,1906.9,25561683600
2016-01-25,-0.016689,-0.016768,-0.015848,-0.015925,-0.015638,1877.08,25132596100
2016-01-26,0.015933,0.015931,0.016782,0.016775,0.014144,1903.63,25532834500
2016-01-27,-0.010556,-0.010708,-0.007907,-0.008022,-0.010863,1882.95,25260749600
2016-01-28,0.005039,0.004931,0.003095,0.00301,0.005529,1893.36,25376808200
2016-01-29,0.024568,0.024525,0.022979,0.02287,0.02476,1940.24,26012815400
2016-02-01,-0.000348,-0.000404,-0.001273,-0.001372,-0.000443,1939.38,25935880700
2016-02-02,-0.020045,-0.020071,-0.01899,-0.019009,-0.018743,1903.03,25401305100
2016-02-03,0.005734,0.005423,0.005889,0.005704,0.004992,1912.53,25540176000
2016-02-04,0.003626,0.003415,0.007473,0.007359,0.001527,1915.45,25625505600
2016-02-05,-0.01961,-0.019651,-0.017765,-0.017855,-0.018481,1880.05,25121199300
2016-02-08,-0.016986,-0.01707,-0.019852,-0.019909,-0.014154,1853.44,24686530400
2016-02-09,-0.00307,-0.003227,-0.010317,-0.010397,-0.000664,1852.21,24607870200
2016-02-10,0.000272,-0.000011,-0.000338,-0.000656,-0.000189,1851.86,24605779500
2016-02-11,-0.011992,-0.01217,-0.010965,-0.011116,-0.012301,1829.08,24306317500
2016-02-12,0.020157,0.020074,0.017354,0.017294,0.019518,1864.78,24801180300
2016-02-16,0.017704,0.017468,0.018598,0.018524,0.016517,1895.58,25234132900
2016-02-17,0.018118,0.018002,0.020478,0.020272,0.01648,1926.82,25689152400
2016-02-18,-0.004206,-0.004292,-0.003082,-0.003212,-0.004666,1917.83,25578863400
2016-02-19,-0.00023,-0.00035,-0.000174,-0.000195,-0.000026,1917.78,25571022500
2016-02-22,0.014319,0.014303,0.014123,0.014078,0.014454,1945.5,25929400700
2016-02-23,-0.011801,-0.011848,-0.010398,-0.010435,-0.012454,1921.27,25615317800
2016-02-24,0.004968,0.004922,0.005402,0.005349,0.00444,1929.8,25743598700
2016-02-25,0.011054,0.010843,0.006039,0.005925,0.011348,1951.7,26023168900
2016-02-26,0.000285,0.000182,0.006818,0.006719,-0.00187,1948.05,26028423700
2016-02-29,-0.005899,-0.005976,0.001118,0.001095,-0.008121,1932.23,25809739400
2016-03-01,0.022431,0.022271,0.01568,0.015582,0.023869,1978.35,26384078500
2016-03-02,0.005681,0.005522,0.012917,0.012833,0.004094,1986.45,26529936600
2016-03-03,0.005608,0.005508,0.011134,0.011068,0.003499,1993.4,26663155400
2016-03-04,0.004197,0.004076,0.009378,0.009327,0.003306,1999.99,26768207500
2016-03-07,0.003226,0.003168,0.015454,0.015412,0.000885,2001.76,26853281700
2016-03-08,-0.013556,-0.013719,-0.018193,-0.01829,-0.01124,1979.26,26481509700
2016-03-09,0.005562,0.005377,0.005679,0.00552,0.005052,1989.26,26623842600
2016-03-10,-0.001282,-0.001338,-0.004425,-0.004479,0.000156,1989.57,26587942100
2016-03-11,0.01746,0.017191,0.016286,0.01599,0.016396,2022.19,27045532200
2016-03-14,-0.00158,-0.001641,0.000191,0.000112,-0.001261,2019.64,26998981800
2016-03-15,-0.004461,-0.004536,-0.012585,-0.01269,-0.001837,2015.93,26877135600
2016-03-16,0.007497,0.007402,0.008932,0.008626,0.0056,2027.22,27076600500
2016-03-17,0.008256,0.008235,0.011649,0.011573,0.006595,2040.59,27299982200
2016-03-18,0.003882,0.003778,0.004756,0.004613,0.004406,2049.58,27396248500
2016-03-21,0.000505,0.000449,0.001395,0.001296,0.000986,2051.6,27406990100
2016-03-22,-0.000373,-0.000488,-0.000082,-0.000164,-0.000877,2049.8,27394838700
2016-03-23,-0.009461,-0.009556,-0.016272,-0.016447,-0.006386,2036.71,27132675000
2016-03-24,-0.00014,-0.000147,0.001314,0.001283,-0.000378,2035.94,27105568700
2016-03-28,0.000807,0.000793,-0.000773,-0.00081,0.000545,2037.05,27132891700
2016-03-29,0.011059,0.010794,0.013286,0.012985,0.008817,2055.01,27423435600
2016-03-30,0.004472,0.004378,0.004489,0.004426,0.00435,2063.95,27546855100
2016-03-31,-0.000872,-0.000882,0.00159,0.001547,-0.00204,2059.74,27536974200
2016-04-01,0.004668,0.0046,0.001471,0.001347,0.006331,2072.78,27661530800
2016-04-04,-0.004395,-0.004545,-0.004638,-0.004675,-0.003208,2066.13,27521389600
2016-04-05,-0.010023,-0.010027,-0.007948,-0.007967,-0.010145,2045.17,27241688900
2016-04-06,0.011086,0.010811,0.010789,0.010731,0.010508,2066.66,27536347200
2016-04-07,-0.011668,-0.0117,-0.008702,-0.008766,-0.011976,2041.91,27210874700
2016-04-08,0.004332,0.004312,0.006508,0.006483,0.002787,2047.6,27330572900
2016-04-11,-0.001835,-0.001839,0.002533,0.002511,-0.00274,2041.99,27275364100
2016-04-12,0.010411,0.010382,0.010828,0.010817,0.009662,2061.72,27557635000
2016-04-13,0.011333,0.011202,0.014058,0.013839,0.01004,2082.42,27866657000
2016-04-14,-0.000461,-0.000543,-0.00017,-0.000216,0.000173,2082.78,27848242900
2016-04-15,-0.000568,-0.000572,0.000183,0.000161,-0.000984,2080.73,27831697100
2016-04-18,0.006774,0.006758,0.006414,0.006338,0.006541,2094.34,28006722800
2016-04-19,0.004494,0.00449,0.006455,0.006414,0.003085,2100.8,28130687300
2016-04-20,0.001229,0.001182,0.002084,0.001998,0.000762,2102.4,28164413400
2016-04-21,-0.005277,-0.005339,-0.002436,-0.002472,-0.005194,2091.48,28013778600
2016-04-22,0.001837,0.001833,0.005727,0.005715,0.000048,2091.58,28067274100
2016-04-25,-0.002789,-0.002799,-0.00483,-0.004847,-0.001812,2087.79,27985357600
2016-04-26,0.003361,0.00336,0.006575,0.006554,0.001873,2091.7,28079788000
2016-04-27,0.002651,0.002515,0.004827,0.004706,0.001649,2095.15,28151760600
2016-04-28,-0.008578,-0.008691,-0.005075,-0.005157,-0.009231,2075.81,27908011600
2016-04-29,-0.00447,-0.004501,-0.003766,-0.003818,-0.005063,2065.3,27819710900
2016-05-02,0.006742,0.006706,0.001947,0.001859,0.00781,2081.43,27994090800
2016-05-03,-0.011115,-0.011142,-0.012701,-0.012737,-0.008677,2063.37,27682471000
2016-05-04,-0.006177,-0.006402,-0.006505,-0.006649,-0.005937,2051.12,27505087700
2016-05-05,-0.000446,-0.000628,-0.002794,-0.002889,-0.000239,2050.63,27487908800
2016-05-06,0.003523,0.003394,0.001415,0.001343,0.003175,2057.14,27581928000
2016-05-09,-0.000201,-0.000216,-0.002076,-0.00214,0.000753,2058.69,27574847100
2016-05-10,0.01231,0.012275,0.008525,0.008426,0.012484,2084.39,27913843900
2016-05-11,-0.008304,-0.008714,-0.005737,-0.005944,-0.009562,2064.46,27671805000
2016-05-12,-0.000776,-0.001043,-0.007268,-0.007472,-0.00017,2064.11,27631956500
2016-05-13,-0.007973,-0.008045,-0.004729,-0.004801,-0.008478,2046.61,27408980400
2016-05-16,0.010223,0.010139,0.008838,0.008775,0.009797,2066.66,27692027700
2016-05-17,-0.008599,-0.008829,-0.007517,-0.007605,-0.009411,2047.21,27447984600
2016-05-18,-0.000808,-0.000927,-0.001407,-0.001528,0.000205,2047.63,27366993800
2016-05-19,-0.003795,-0.003811,-0.006316,-0.006358,-0.003707,2040.04,27262173000
2016-05-20,0.00765,0.00753,0.010404,0.010314,0.006019,2052.32,27467474800
2016-05-23,-0.001792,-0.001824,0.001973,0.00193,-0.002085,2048.04,27406700700
2016-05-24,0.013127,0.013102,0.011283,0.011241,0.013681,2076.06,27766551600
2016-05-25,0.007329,0.007257,0.008138,0.008083,0.006975,2090.54,27971686300
2016-05-26,-0.00016,-0.000287,-0.000718,-0.000807,-0.00021,2090.1,27971539500
2016-05-27,0.004419,0.004267,0.004866,0.004778,0.004287,2099.06,28090089800
2016-05-31,-0.000349,-0.000394,0.003272,0.003258,-0.001,2096.96,28066494100
2016-06-01,0.002369,0.002194,0.005115,0.004986,0.00113,2099.33,28119871600
2016-06-02,0.003604,0.003518,0.004054,0.00401,0.002825,2105.26,28221641700
2016-06-03,-0.001957,-0.001973,-0.000084,-0.000106,-0.002912,2099.13,28134718300
2016-06-06,0.006139,0.00611,0.01098,0.010944,0.004897,2109.41,28306960100
2016-06-07,0.002124,0.002093,0.004189,0.004171,0.001289,2112.13,28365937600
2016-06-08,0.003567,0.00338,0.006505,0.006396,0.003309,2119.12,28500185800
2016-06-09,-0.00282,-0.002862,-0.005586,-0.005696,-0.001718,2115.48,28418449700
2016-06-10,-0.011244,-0.011258,-0.013734,-0.013759,-0.009175,2096.07,28099048600
2016-06-13,-0.008144,-0.008426,-0.009615,-0.009943,-0.008115,2079.06,27860775500
2016-06-14,-0.002783,-0.002921,-0.005223,-0.005368,-0.001799,2075.32,27780197200
2016-06-15,-0.000495,-0.000568,0.003873,0.003755,-0.001841,2071.5,27764088300
2016-06-16,0.001909,0.001789,-0.002103,-0.002321,0.003133,2077.99,27815102500
2016-06-17,-0.001749,-0.001839,0.001617,0.001379,-0.003258,2071.22,27762356300
2016-06-20,0.007289,0.007226,0.010061,0.009902,0.005808,2083.25,27963941700
2016-06-21,0.002338,0.002169,-0.001066,-0.001325,0.002712,2088.9,28020270500
2016-06-22,-0.001868,-0.001992,-0.002204,-0.00251,-0.001652,2085.45,27957767900
2016-06-23,0.014432,0.014416,0.014338,0.014289,0.013364,2113.32,28361845500
2016-06-24,-0.03667,-0.036687,-0.030437,-0.030478,-0.03592,2037.41,27307649500
2016-06-27,-0.020346,-0.020347,-0.025565,-0.02561,-0.018097,2000.54,26750509800
2016-06-28,0.018061,0.017785,0.018963,0.01867,0.01777,2036.09,27226588200
2016-06-29,0.017619,0.017513,0.016154,0.016104,0.017033,2070.77,27702727000
2016-06-30,0.013193,0.013164,0.009827,0.009793,0.013565,2098.86,28102983600
2016-07-01,0.00301,0.002847,0.007658,0.007538,0.001949,2102.95,28157050900
2016-07-05,-0.008237,-0.008292,-0.011078,-0.011117,-0.006848,2088.55,27923782900
2016-07-06,0.00544,0.005144,0.004363,0.004261,0.005353,2099.73,28067511000
2016-07-07,-0.000689,-0.00077,0.001078,0.001001,-0.000872,2097.9,28046855400
2016-07-08,0.015492,0.015475,0.016921,0.016879,0.015253,2129.9,28481148800
2016-07-11,0.004218,0.004215,0.006842,0.006822,0.003409,2137.16,28602074100
2016-07-12,0.007935,0.00793,0.010661,0.010641,0.007009,2152.14,28833184600
2016-07-13,-0.000234,-0.000333,-0.002455,-0.002653,0.000135,2152.43,28815257200
2016-07-14,0.004691,0.00467,0.002044,0.002003,0.005259,2163.75,28949608900
2016-07-15,-0.000801,-0.000805,0.001033,0.001016,-0.000929,2161.74,28928067000
2016-07-18,0.002604,0.002575,0.003148,0.003132,0.002382,2166.89,29003431000
2016-07-19,-0.002367,-0.002386,-0.004729,-0.004775,-0.001435,2163.78,28933983300
2016-07-20,0.004635,0.004534,0.006202,0.006103,0.00427,2173.02,29065745100
2016-07-21,-0.003327,-0.003342,-0.001335,-0.001357,-0.003612,2165.17,28965395400
2016-07-22,0.004505,0.004469,0.004521,0.00451,0.004554,2175.03,29099584500
2016-07-25,-0.003156,-0.003163,-0.003685,-0.003706,-0.003011,2168.48,29008125100
2016-07-26,0.001615,0.001594,0.004149,0.00414,0.000323,2169.18,29054266100
2016-07-27,-0.001247,-0.001335,0.001901,0.001814,-0.001199,2166.58,29016572700
2016-07-28,0.001675,0.001556,-0.000079,-0.000161,0.001606,2170.06,29060424200
2016-07-29,0.002629,0.00258,0.003099,0.003066,0.001631,2173.6,29174747700
2016-08-01,-0.002253,-0.00229,-0.002144,-0.002267,-0.00127,2170.84,29104064300
2016-08-02,-0.007111,-0.007137,-0.008434,-0.008457,-0.006362,2157.03,28895451800
2016-08-03,0.004389,0.004117,0.007183,0.007067,0.003134,2163.79,29014598100
2016-08-04,0.000813,0.00059,0.002477,0.002361,0.000213,2164.25,29035057700
2016-08-05,0.008069,0.008045,0.008417,0.008379,0.008603,2182.87,29270733300
2016-08-08,0.000104,0.000022,0.002447,0.002395,-0.000907,2180.89,29271497400
2016-08-09,0.001068,0.001026,0.000821,0.000752,0.00039,2181.74,29302057400
2016-08-10,-0.002559,-0.002845,-0.004814,-0.004926,-0.002865,2175.49,29219055500
2016-08-11,0.004826,0.004655,0.005224,0.004966,0.004735,2185.79,29355101300
2016-08-12,-0.000497,-0.00055,0.000411,0.000384,-0.000796,2184.05,29341382500
2016-08-15,0.004014,0.003922,0.007001,0.006928,0.002793,2190.15,29457664900
2016-08-16,-0.005482,-0.00562,-0.003702,-0.003762,-0.005479,2178.15,29288813700
2016-08-17,0.001043,0.000824,-0.0014,-0.001545,0.001869,2182.22,29310433700
2016-08-18,0.003389,0.003362,0.00575,0.005703,0.0022,2187.02,29408942400
2016-08-19,-0.001828,-0.001928,-0.001552,-0.00158,-0.00144,2183.87,29353421300
2016-08-22,-0.000428,-0.000453,0.000431,0.000283,-0.000563,2182.64,29339460200
2016-08-23,0.002827,0.002804,0.004412,0.004389,0.001952,2186.9,29415034700
2016-08-24,-0.006041,-0.006105,-0.007101,-0.007135,-0.00524,2175.44,29236674700
2016-08-25,-0.000675,-0.00069,-0.000007,-0.000032,-0.001365,2172.47,29215819700
2016-08-26,-0.001829,-0.001846,-0.001857,-0.001868,-0.001579,2169.04,29161505800
2016-08-29,0.005226,0.0051,0.005105,0.005029,0.005228,2180.38,29310101800
2016-08-30,-0.001515,-0.001644,-0.000379,-0.000449,-0.001954,2176.12,29261193200
2016-08-31,-0.002579,-0.002721,-0.003806,-0.003867,-0.002376,2170.95,29190216900
2016-09-01,0.000748,0.000687,0.000704,0.000611,-0.000041,2170.86,29205372200
2016-09-02,0.00589,0.005847,0.007872,0.007847,0.004201,2179.98,29374814300
2016-09-06,0.003391,0.00337,0.005608,0.005583,0.002982,2186.48,29442988500
2016-09-07,0.000822,0.000621,0.002867,0.002767,-0.000146,2186.16,29441078500
2016-09-08,-0.002076,-0.002132,0.001984,0.001881,-0.002223,2181.3,29376479100
2016-09-09,-0.025031,-0.025045,-0.023201,-0.023224,-0.024522,2127.81,28640552300
2016-09-12,0.013353,0.013309,0.008239,0.008198,0.014677,2159.04,29015565100
2016-09-13,-0.015863,-0.016211,-0.015956,-0.016233,-0.014831,2127.02,28544856300
2016-09-14,-0.000528,-0.000605,0.00018,0.00005,-0.000588,2125.77,28528216900
2016-09-15,0.010108,0.009993,0.007969,0.0079,0.010109,2147.26,28814585500
2016-09-16,-0.00387,-0.003962,-0.001613,-0.001775,-0.003772,2139.16,28699639100
2016-09-19,0.001387,0.001362,0.003708,0.003649,-0.000019,2139.12,28727426500
2016-09-20,-0.000364,-0.000422,0.000419,0.000311,0.000299,2139.76,28711784300
2016-09-21,0.011875,0.011832,0.011191,0.010994,0.010917,2163.12,29052877200
2016-09-22,0.00782,0.007764,0.009801,0.00976,0.0065,2177.18,29279602800
2016-09-23,-0.005946,-0.005948,-0.004157,-0.004173,-0.005737,2164.69,29097837200
2016-09-26,-0.008232,-0.008375,-0.007692,-0.007836,-0.008588,2146.1,28854975900
2016-09-27,0.005104,0.005071,0.002947,0.002926,0.006444,2159.93,28998912300
2016-09-28,0.006717,0.006449,0.007085,0.006809,0.005296,2171.37,29172636700
2016-09-29,-0.009225,-0.009277,-0.008468,-0.008515,-0.009321,2151.13,28903112300
2016-09-30,0.00784,0.00781,0.007535,0.007514,0.007968,2168.27,29174027100
2016-10-03,-0.003052,-0.003173,-0.000569,-0.000693,-0.003261,2161.2,29070285400
2016-10-04,-0.005604,-0.005711,-0.006697,-0.006773,-0.004956,2150.49,28899008100
2016-10-05,0.004945,0.004638,0.005992,0.005928,0.004297,2159.73,29034932700
2016-10-06,-0.000753,-0.000778,-0.002991,-0.003026,0.000482,2160.77,29015671800
2016-10-07,-0.003834,-0.003866,-0.004777,-0.004783,-0.003253,2153.74,28903808900
2016-10-10,0.005602,0.005602,0.006898,0.006898,0.004606,2163.66,29065783400
2016-10-11,-0.012628,-0.012638,-0.013027,-0.013097,-0.012447,2136.73,28698233800
2016-10-12,0.000932,0.00085,-0.001022,-0.001206,0.001147,2139.18,28725503700
2016-10-13,-0.003329,-0.003362,-0.006477,-0.006526,-0.003099,2132.55,28629964900
2016-10-14,-0.000323,-0.000328,-0.001769,-0.001796,0.000202,2132.98,28620112900
